0nohup.out,1nohup.out,2nohup.out,3nohup.out,4nohup.out,5nohup.out,6nohup.out,7nohup.out,8nohup.out,9nohup.out
79.086057371581,79.219479653102,79.086057371581,79.086057371581,79.086057371581,79.252835223482,79.086057371581,79.086057371581,79.086057371581,79.152768512342
79.252835223482,79.219479653102,79.252835223482,79.252835223482,79.286190793863,79.252835223482,79.252835223482,79.252835223482,79.252835223482,79.252835223482
79.086057371581,79.052701801201,79.086057371581,79.086057371581,79.086057371581,79.086057371581,79.086057371581,79.086057371581,79.086057371581,79.086057371581
79.119412941961,79.152768512342,79.086057371581,79.086057371581,79.086057371581,79.152768512342,79.119412941961,79.086057371581,79.086057371581,79.052701801201
78.8859239493,78.819212808539,78.8859239493,78.8859239493,78.8859239493,78.91927951968,78.8859239493,78.91927951968,78.8859239493,78.852568378919
79.352901934623,79.419613075384,79.352901934623,79.352901934623,79.352901934623,79.419613075384,79.352901934623,79.352901934623,79.352901934623,79.352901934623
79.486324216144,79.519679786524,79.519679786524,79.519679786524,79.486324216144,79.519679786524,79.486324216144,79.452968645764,79.519679786524,79.486324216144
78.852568378919,78.8859239493,78.852568378919,78.852568378919,78.852568378919,78.852568378919,78.852568378919,78.852568378919,78.852568378919,78.91927951968
78.785857238159,78.852568378919,78.785857238159,78.785857238159,78.785857238159,78.819212808539,78.785857238159,78.819212808539,78.785857238159,78.819212808539
78.552368245497,78.619079386258,78.585723815877,78.585723815877,78.585723815877,78.619079386258,78.585723815877,78.619079386258,78.619079386258,78.585723815877
,,,,78.619079386258,78.652434956638,,78.685790527018,78.652434956638,78.619079386258
,,,,78.252168112075,78.185456971314,,78.252168112075,,
,,,,77.751834556371,,,77.751834556371,,
,,,,77.751834556371,,,77.751834556371,,
